id,name,is_main,region_id,name
1306,Бор,0,39,Нижегородская область
1307,Бутурлино,0,39,Нижегородская область
1308,Вад,0,39,Нижегородская область
1309,Варнавино,0,39,Нижегородская область
1310,Васильсурск,0,39,Нижегородская область
1311,Вахтан,0,39,Нижегородская область
1312,Вача,0,39,Нижегородская область
1313,Ветлуга,0,39,Нижегородская область
1314,Виля,0,39,Нижегородская область
1315,Вознесенское,0,39,Нижегородская область
1316,Володарск,0,39,Нижегородская область
1317,Воротынец,0,39,Нижегородская область
1318,Ворсма,0,39,Нижегородская область
1319,Воскресенское,0,39,Нижегородская область
1320,Выездное,0,39,Нижегородская область
1321,Выкса,0,39,Нижегородская область
1322,Гагино,0,39,Нижегородская область
1323,Гидроторф,0,39,Нижегородская область
1324,Горбатов,0,39,Нижегородская область
1325,Горбатовка,0,39,Нижегородская область
1326,Городец,0,39,Нижегородская область
1327,Дальнее Константиново,0,39,Нижегородская область
1328,Дзержинск,1,39,Нижегородская область
1329,Дивеево,0,39,Нижегородская область
1330,Досчатое,0,39,Нижегородская область
1331,Заволжье,0,39,Нижегородская область
1332,Керженец,0,39,Нижегородская область
1333,Княгинино,0,39,Нижегородская область
1334,Ковернино,0,39,Нижегородская область
1335,Красные Баки,0,39,Нижегородская область
1336,Кстово,0,39,Нижегородская область
1337,Кулебаки,0,39,Нижегородская область
1338,Лукоянов,0,39,Нижегородская область
1339,Лысково,0,39,Нижегородская область
1340,Навашино,0,39,Нижегородская область
1341,Нижний Новгород,1,39,Нижегородская область
1342,Новосмолинский,0,39,Нижегородская область
1343,Павлово,0,39,Нижегородская область
1344,Первомайск,0,39,Нижегородская область
1345,Перевоз,0,39,Нижегородская область
1346,Пильна,0,39,Нижегородская область
1347,Починки,0,39,Нижегородская область
1348,Саров,0,39,Нижегородская область
1349,Семенов,0,39,Нижегородская область
1350,Сергач,0,39,Нижегородская область
1351,Сеченово,0,39,Нижегородская область
1352,Сосновское,0,39,Нижегородская область
1353,Спасское,0,39,Нижегородская область
1354,Тонкино,0,39,Нижегородская область
1355,Тоншаево,0,39,Нижегородская область
1356,Уразовка,0,39,Нижегородская область
1357,Урень,0,39,Нижегородская область
1358,Чкаловск,0,39,Нижегородская область
1359,Шаранга,0,39,Нижегородская область
1360,Шатки,0,39,Нижегородская область
1361,Шахунья,0,39,Нижегородская область
1362,Анциферово,0,40,Новгородская область
1363,Батецкий,0,40,Новгородская область
1364,Большая Вишера,0,40,Новгородская область
1365,Боровичи,1,40,Новгородская область
1366,Валдай,0,40,Новгородская область
1367,Великий Новгород,1,40,Новгородская область
1368,Волот,0,40,Новгородская область
1369,Деманск,0,40,Новгородская область
1370,Зарубино,0,40,Новгородская область
1371,Крестцы,0,40,Новгородская область
1372,Любытино,0,40,Новгородская область
1373,Малая Вишера,0,40,Новгородская область
1374,Марево,0,40,Новгородская область
1375,Мошенское,0,40,Новгородская область
1376,Окуловка,0,40,Новгородская область
1377,Парфино,0,40,Новгородская область
1378,Пестово,0,40,Новгородская область
1379,Поддорье,0,40,Новгородская область
1380,Сольцы,0,40,Новгородская область
1381,Старая Русса,0,40,Новгородская область
1382,Хвойная,0,40,Новгородская область
1383,Холм,0,40,Новгородская область
1384,Чудово,0,40,Новгородская область
1385,Шимск,0,40,Новгородская область
1386,Баган,0,41,Новосибирская область
1387,Барабинск,0,41,Новосибирская область
1388,Бердск,1,41,Новосибирская область
1389,Биаза,0,41,Новосибирская область
1390,Болотное,0,41,Новосибирская область
1391,Венгерово,0,41,Новосибирская область
1392,Довольное,0,41,Новосибирская область
1393,Завьялово,0,41,Новосибирская область
1394,Искитим,0,41,Новосибирская область
1395,Карасук,0,41,Новосибирская область
1396,Каргат,0,41,Новосибирская область
1397,Колывань,0,41,Новосибирская область
1398,Краснозерское,0,41,Новосибирская область
1399,Крутиха,0,41,Новосибирская область
1400,Куйбышев,0,41,Новосибирская область
1401,Купино,0,41,Новосибирская область
1402,Кыштовка,0,41,Новосибирская область
1403,Маслянино,0,41,Новосибирская область
1404,Мошково,0,41,Новосибирская область
1405,Новосибирск,1,41,Новосибирская область
1406,Норильск,0,41,Новосибирская область
1407,Обь,0,41,Новосибирская область
1408,Ордынское,0,41,Новосибирская область
1409,Северное,0,41,Новосибирская область
1410,Сузун,0,41,Новосибирская область
1411,Татарск,0,41,Новосибирская область
1412,Тогучин,0,41,Новосибирская область
1413,Убинское,0,41,Новосибирская область
1414,Усть-Тарка,0,41,Новосибирская область
1415,Чаны,0,41,Новосибирская область
1416,Черепаново,0,41,Новосибирская область
1417,Чистоозерное,0,41,Новосибирская область
1418,Чулым,0,41,Новосибирская область
1419,Береговой,0,42,Омская область
1420,Большеречье,0,42,Омская область
1421,Большие Уки,0,42,Омская область
1422,Горьковское,0,42,Омская область
1423,Знаменское,0,42,Омская область
1424,Исилькуль,0,42,Омская область
1425,Калачинск,0,42,Омская область
1426,Колосовка,0,42,Омская область
1427,Кормиловка,0,42,Омская область
1428,Крутинка,0,42,Омская область
1429,Любинский,0,42,Омская область
1430,Марьяновка,0,42,Омская область
1431,Муромцево,0,42,Омская область
1432,Называевск,0,42,Омская область
1433,Нижняя Омка,0,42,Омская область
1434,Нововаршавка,0,42,Омская область
1435,Одесское,0,42,Омская область
1436,Оконешниково,0,42,Омская область
1437,Омск,1,42,Омская область
1438,Павлоградка,0,42,Омская область
1439,Полтавка,0,42,Омская область
1440,Русская Поляна,0,42,Омская область
1441,Саргатское,0,42,Омская область
1442,Седельниково,0,42,Омская область
1443,Таврическое,0,42,Омская область
1444,Тара,0,42,Омская область
1445,Тевриз,0,42,Омская область
1446,Тюкалинск,0,42,Омская область
1447,Усть-Ишим,0,42,Омская область
1448,Черлак,0,42,Омская область
1449,Шербакуль,0,42,Омская область
1450,Абдулино,0,43,Оренбургская область
1451,Адамовка,0,43,Оренбургская область
1452,Айдырлинский,0,43,Оренбургская область
1453,Акбулак,0,43,Оренбургская область
1454,Аккермановка,0,43,Оренбургская область
1455,Асекеево,0,43,Оренбургская область
1456,Беляевка,0,43,Оренбургская область
1457,Бугуруслан,0,43,Оренбургская область
1458,Бузулук,1,43,Оренбургская область
1459,Гай,0,43,Оренбургская область
1460,Грачевка,0,43,Оренбургская область
1461,Домбаровский,0,43,Оренбургская область
1462,Дубенский,0,43,Оренбургская область
1463,Илек,0,43,Оренбургская область
1464,Ириклинский,0,43,Оренбургская область
1465,Кувандык,0,43,Оренбургская область
1466,Курманаевка,0,43,Оренбургская область
1467,Матвеевка,0,43,Оренбургская область
1468,Медногорск,0,43,Оренбургская область
1469,Новоорск,0,43,Оренбургская область
1470,Новосергиевка,0,43,Оренбургская область
1471,Новотроицк,0,43,Оренбургская область
1472,Октябрьское,0,43,Оренбургская область
1473,Оренбург,1,43,Оренбургская область
1474,Орск,1,43,Оренбургская область
1475,Первомайский,0,43,Оренбургская область
1476,Переволоцкий,0,43,Оренбургская область
1477,Пономаревка,0,43,Оренбургская область
1478,Саракташ,0,43,Оренбургская область
1479,Светлый,0,43,Оренбургская область
1480,Северное,0,43,Оренбургская область
1481,Соль-Илецк,0,43,Оренбургская область
1482,Сорочинск,0,43,Оренбургская область
1483,Ташла,0,43,Оренбургская область
1484,Тоцкое,0,43,Оренбургская область
1485,Тюльган,0,43,Оренбургская область
1486,Шарлык,0,43,Оренбургская область
1487,Энергетик,0,43,Оренбургская область
1488,Ясный,0,43,Оренбургская область
1489,Болхов,0,44,Орловская область
1490,Верховье,0,44,Орловская область
1491,Глазуновка,0,44,Орловская область
1492,Дмитровск-Орловский,0,44,Орловская область
1493,Долгое,0,44,Орловская область
1494,Залегощь,0,44,Орловская область
1495,Змиевка,0,44,Орловская область
1496,Знаменское,0,44,Орловская область
1497,Колпны,0,44,Орловская область
1498,Красная Заря,0,44,Орловская область
1499,Кромы,0,44,Орловская область
1500,Ливны,1,44,Орловская область
1501,Малоархангельск,0,44,Орловская область
1502,Мценск,0,44,Орловская область
1503,Нарышкино,0,44,Орловская область
1504,Новосиль,0,44,Орловская область
1505,Орел,1,44,Орловская область
1506,Покровское,0,44,Орловская область
1507,Сосково,0,44,Орловская область
1508,Тросна,0,44,Орловская область
1509,Хомутово,0,44,Орловская область
1510,Хотынец,0,44,Орловская область
1511,Шаблыкино,0,44,Орловская область
1512,Башмаково,0,45,Пензенская область
1513,Беднодемьяновск,0,45,Пензенская область
1514,Беково,0,45,Пензенская область
1515,Белинский,0,45,Пензенская область
1516,Бессоновка,0,45,Пензенская область
1517,Вадинск,0,45,Пензенская область
1518,Верхозим,0,45,Пензенская область
1519,Городище,0,45,Пензенская область
1520,Евлашево,0,45,Пензенская область
1521,Заречный,0,45,Пензенская область
1522,Земетчино,0,45,Пензенская область
1523,Золотаревка,0,45,Пензенская область
1524,Исса,0,45,Пензенская область
1525,Каменка,0,45,Пензенская область
1526,Колышлей,0,45,Пензенская область
1527,Кондоль,0,45,Пензенская область
1528,Кузнецк,1,45,Пензенская область
1529,Лопатино,0,45,Пензенская область
1530,Малая Сердоба,0,45,Пензенская область
1531,Мокшан,0,45,Пензенская область
1532,Наровчат,0,45,Пензенская область
1533,Неверкино,0,45,Пензенская область
1534,Нижний Ломов,0,45,Пензенская область
1535,Никольск,0,45,Пензенская область
1536,Пачелма,0,45,Пензенская область
1537,Пенза,1,45,Пензенская область
1538,Русский Камешкир,0,45,Пензенская область
1539,Сердобск,0,45,Пензенская область
1540,Сосновоборск,0,45,Пензенская область
1541,Сура,0,45,Пензенская область
1542,Тамала,0,45,Пензенская область
1543,Шемышейка,0,45,Пензенская область
1544,Александровск,0,46,Пермский край
1545,Барда,0,46,Пермский край
1546,Березники,1,46,Пермский край
1547,Большая Соснова,0,46,Пермский край
1548,Верещагино,0,46,Пермский край
1549,Гайны,0,46,Пермский край
1550,Горнозаводск,0,46,Пермский край
1551,Гремячинск,0,46,Пермский край
1552,Губаха,0,46,Пермский край
1553,Добрянка,0,46,Пермский край
1554,Елово,0,46,Пермский край
1555,Зюкайка,0,46,Пермский край
1556,Ильинский,0,46,Пермский край
1557,Карагай,0,46,Пермский край
1558,Керчевский,0,46,Пермский край
1559,Кизел,0,46,Пермский край
1560,Коса,0,46,Пермский край
1561,Кочево,0,46,Пермский край
1562,Красновишерск,0,46,Пермский край
1563,Краснокамск,1,46,Пермский край
1564,Кудымкар,0,46,Пермский край
1565,Куеда,0,46,Пермский край
1566,Кунгур,0,46,Пермский край
1567,Лысьва,0,46,Пермский край
1568,Ныроб,0,46,Пермский край
1569,Нытва,0,46,Пермский край
1570,Октябрьский,1,46,Пермский край
1571,Орда,0,46,Пермский край
1572,Оса,0,46,Пермский край
1573,Оханск,0,46,Пермский край
1574,Очер,0,46,Пермский край
1575,Пермь,1,46,Пермский край
1576,Соликамск,0,46,Пермский край
1577,Суксун,0,46,Пермский край
1578,Уинское,0,46,Пермский край
1579,Усолье,0,46,Пермский край
1580,Усть-Кишерть,0,46,Пермский край
1581,Чайковский,0,46,Пермский край
1582,Частые,0,46,Пермский край
1583,Чердынь,0,46,Пермский край
1584,Чернореченский,0,46,Пермский край
1585,Чернушка,0,46,Пермский край
1586,Чусовой,0,46,Пермский край
1587,Юрла,0,46,Пермский край
1588,Юсьва,0,46,Пермский край
1589,Анучино,0,47,Приморский край
1590,Арсеньев,0,47,Приморский край
1591,Артем,1,47,Приморский край
1592,Артемовский,0,47,Приморский край
1593,Большой Камень,0,47,Приморский край
1594,Валентин,0,47,Приморский край
1595,Владивосток,1,47,Приморский край
1596,Высокогорск,0,47,Приморский край
1597,Горные Ключи,0,47,Приморский край
1598,Горный,0,47,Приморский край
1599,Дальнегорск,0,47,Приморский край
1600,Дальнереченск,0,47,Приморский край
1601,Зарубино,0,47,Приморский край
1602,Кавалерово,0,47,Приморский край
1603,Каменка,0,47,Приморский край
1604,Камень-Рыболов,0,47,Приморский край
1605,Кировский,0,47,Приморский край
1606,Лазо,0,47,Приморский край
1607,Лесозаводск,0,47,Приморский край
1608,Лучегорск,0,47,Приморский край
1609,Михайловка,0,47,Приморский край
1610,Находка,1,47,Приморский край
1611,Новопокровка,0,47,Приморский край
1612,Ольга,0,47,Приморский край
1613,Партизанск,0,47,Приморский край
1614,Пластун,0,47,Приморский край
1615,Пограничный,0,47,Приморский край
1616,Покровка,0,47,Приморский край
1617,Посьет,0,47,Приморский край
1618,Русский,0,47,Приморский край
1619,Славянка,0,47,Приморский край
1620,Спасск-Дальний,0,47,Приморский край
1621,Терней,0,47,Приморский край
1622,Уссурийск,1,47,Приморский край
1623,Фокино,0,47,Приморский край
1624,Хасан,0,47,Приморский край
1625,Хороль,0,47,Приморский край
1626,Черниговка,0,47,Приморский край
1627,Чугуевка,0,47,Приморский край
1628,Яковлевка,0,47,Приморский край
1629,Ярославский,0,47,Приморский край
1630,Бежаницы,0,48,Псковская область
1631,Великие Луки,1,48,Псковская область
1632,Гдов,0,48,Псковская область
1633,Дедовичи,0,48,Псковская область
1634,Дно,0,48,Псковская область
1635,Заплюсье,0,48,Псковская область
1636,Идрица,0,48,Псковская область
1637,Красногородское,0,48,Псковская область
1638,Кунья,0,48,Псковская область
1639,Локня,0,48,Псковская область
1640,Невель,0,48,Псковская область
1641,Новоржев,0,48,Псковская область
1642,Новосокольники,0,48,Псковская область
1643,Опочка,0,48,Псковская область
1644,Остров,0,48,Псковская область
1645,Палкино,0,48,Псковская область
1646,Печоры,0,48,Псковская область
1647,Плюсса,0,48,Псковская область
1648,Порхов,0,48,Псковская область
1649,Псков,1,48,Псковская область
1650,Пустошка,0,48,Псковская область
1651,Пушкинские Горы,0,48,Псковская область
1652,Пыталово,0,48,Псковская область
1653,Себеж,0,48,Псковская область
1654,Струги-Красные,0,48,Псковская область
1655,Усвяты,0,48,Псковская область
1656,Азов,0,49,Ростовская область
1657,Аксай,0,49,Ростовская область
1658,Алмазный,0,49,Ростовская область
1659,Аютинск,0,49,Ростовская область
1660,Багаевский,0,49,Ростовская область
1661,Батайск,0,49,Ростовская область
1662,Белая Калитва,0,49,Ростовская область
1663,Боковская,0,49,Ростовская область
1664,Большая Мартыновка,0,49,Ростовская область
1665,Вешенская,0,49,Ростовская область
1666,Волгодонск,1,49,Ростовская область
1667,Восход,0,49,Ростовская область
1668,Гигант,0,49,Ростовская область
1669,Горняцкий,0,49,Ростовская область
1670,Гуково,0,49,Ростовская область
1671,Донецк,0,49,Ростовская область
1672,Донской,0,49,Ростовская область
1673,Дубовское,0,49,Ростовская область
1674,Егорлыкская,0,49,Ростовская область
1675,Жирнов,0,49,Ростовская область
1676,Заветное,0,49,Ростовская область
1677,Заводской,0,49,Ростовская область
1678,Зверево,0,49,Ростовская область
1679,Зерноград,0,49,Ростовская область
1680,Зимовники,0,49,Ростовская область
1681,Кагальницкая,0,49,Ростовская область
1682,Казанская,0,49,Ростовская область
1683,Каменоломни,0,49,Ростовская область
1684,Каменск-Шахтинский,1,49,Ростовская область
1685,Кашары,0,49,Ростовская область
1686,Коксовый,0,49,Ростовская область
1687,Константиновск,0,49,Ростовская область
1688,Красный Сулин,0,49,Ростовская область
1689,Куйбышево,0,49,Ростовская область
1690,Матвеев Курган,0,49,Ростовская область
1691,Мигулинская,0,49,Ростовская область
1692,Миллерово,0,49,Ростовская область
1693,Милютинская,0,49,Ростовская область
1694,Морозовск,0,49,Ростовская область
1695,Новочеркасск,1,49,Ростовская область
1696,Новошахтинск,0,49,Ростовская область
1697,Обливская,0,49,Ростовская область
1698,Орловский,0,49,Ростовская область
1699,Песчанокопское,0,49,Ростовская область
1700,Покровское,0,49,Ростовская область
1701,Пролетарск,0,49,Ростовская область
1702,Ремонтное,0,49,Ростовская область
1703,Родионово-Несветайская,0,49,Ростовская область
1704,Ростов-на-Дону,1,49,Ростовская область
1705,Сальск,0,49,Ростовская область
1706,Семикаракорск,0,49,Ростовская область
1707,Таганрог,1,49,Ростовская область
1708,Тарасовский,0,49,Ростовская область
1709,Тацинский,0,49,Ростовская область
1710,Усть-Донецкий,0,49,Ростовская область
1711,Целина,0,49,Ростовская область
1712,Цимлянск,0,49,Ростовская область
1713,Чалтырь,0,49,Ростовская область
1714,Чертково,0,49,Ростовская область
1715,Шахты,1,49,Ростовская область
1716,Шолоховский,0,49,Ростовская область
1717,Александро-Невский,0,50,Рязанская область
1718,Горняк,0,50,Рязанская область
1719,Гусь Железный,0,50,Рязанская область
1720,Елатьма,0,50,Рязанская область
1721,Ермишь,0,50,Рязанская область
1722,Заречный,0,50,Рязанская область
1723,Захарово,0,50,Рязанская область
1724,Кадом,0,50,Рязанская область
1725,Касимов,0,50,Рязанская область
1726,Кораблино,0,50,Рязанская область
1727,Милославское,0,50,Рязанская область
1728,Михайлов,0,50,Рязанская область
1729,Новомичуринск,0,50,Рязанская область
1730,Пителино,0,50,Рязанская область
1731,Пронск,0,50,Рязанская область
1732,Путятино,0,50,Рязанская область
1733,Рыбное,0,50,Рязанская область
1734,Ряжск,0,50,Рязанская область
1735,Рязань,1,50,Рязанская область
1736,Сапожок,0,50,Рязанская область
1737,Сараи,0,50,Рязанская область
1738,Сасово,0,50,Рязанская область
1739,Скопин,0,50,Рязанская область
1740,Спас-Клепики,0,50,Рязанская область
1741,Спасск-Рязанский,0,50,Рязанская область
1742,Старожилово,0,50,Рязанская область
1743,Ухолово,0,50,Рязанская область
1744,Чучково,0,50,Рязанская область
1745,Шацк,0,50,Рязанская область
1746,Шилово,0,50,Рязанская область
1747,Алексеевка,0,51,Самарская область
1748,Безенчук,0,51,Самарская область
1749,Богатое,0,51,Самарская область
1750,Богатырь,0,51,Самарская область
1751,Большая Глушица,0,51,Самарская область
1752,Большая Глущица,0,51,Самарская область
1753,Большая Черниговка,0,51,Самарская область
1754,Борское,0,51,Самарская область
1755,Волжский,1,51,Самарская область
1756,Жигулевск,0,51,Самарская область
1757,Зольное,0,51,Самарская область
1758,Исаклы,0,51,Самарская область
1759,Камышла,0,51,Самарская область
1760,Кинель,0,51,Самарская область
1761,Кинель-Черкасы,0,51,Самарская область
1762,Клявлино,0,51,Самарская область
1763,Кошки,0,51,Самарская область
1764,Красноармейское,0,51,Самарская область
1765,Красный Яр,0,51,Самарская область
1766,Куйбышев,0,51,Самарская область
1767,Нефтегорск,0,51,Самарская область
1768,Новокуйбышевск,0,51,Самарская область
1769,Октябрьск,0,51,Самарская область
1770,Отрадный,0,51,Самарская область
1771,Пестравка,0,51,Самарская область
1772,Похвистнево,0,51,Самарская область
1773,Приволжье,0,51,Самарская область
1774,Самара,1,51,Самарская область
1775,Сергиевск,0,51,Самарская область
1776,Сургут,0,51,Самарская область
1777,Сызрань,1,51,Самарская область
1778,Тольятти,1,51,Самарская область
1779,Хворостянка,0,51,Самарская область
1780,Чапаевск,0,51,Самарская область
1781,Челно-Вершины,0,51,Самарская область
1782,Шентала,0,51,Самарская область
1783,Шигоны,0,51,Самарская область
1784,Александров Гай,0,52,Саратовская область
1785,Аркадак,0,52,Саратовская область
1786,Аткарск,0,52,Саратовская область
1787,Базарный Карабулак,0,52,Саратовская область
1788,Балаково,1,52,Саратовская область
1789,Балашов,0,52,Саратовская область
1790,Балтай,0,52,Саратовская область
1791,Возрождение,0,52,Саратовская область
1792,Вольск,0,52,Саратовская область
1793,Воскресенское,0,52,Саратовская область
1794,Горный,0,52,Саратовская область
1795,Дергачи,0,52,Саратовская область
1796,Духовницкое,0,52,Саратовская область
1797,Екатериновка,0,52,Саратовская область
1798,Ершов,0,52,Саратовская область
1799,Ивантеевка,0,52,Саратовская область
1800,Калининск,0,52,Саратовская область
1801,Каменский,0,52,Саратовская область
1802,Красноармейск,0,52,Саратовская область
1803,Красный Кут,0,52,Саратовская область
1804,Лысые Горы,0,52,Саратовская область
1805,Маркс,0,52,Саратовская область
1806,Мокроус,0,52,Саратовская область
1807,Новоузенск,0,52,Саратовская область
1808,Новые Бурасы,0,52,Саратовская область
1809,Озинки,0,52,Саратовская область
1810,Перелюб,0,52,Саратовская область
1811,Петровск,0,52,Саратовская область
1812,Питерка,0,52,Саратовская область
1813,Пугачев,0,52,Саратовская область
1814,Ровное,0,52,Саратовская область
1815,Романовка,0,52,Саратовская область
1816,Ртищево,0,52,Саратовская область
1817,Самойловка,0,52,Саратовская область
1818,Саратов,1,52,Саратовская область
1819,Степное,0,52,Саратовская область
1820,Татищево,0,52,Саратовская область
1821,Турки,0,52,Саратовская область
1822,Хвалынск,0,52,Саратовская область
1823,Энгельс,1,52,Саратовская область
1824,Абый,0,53,Республика Саха (Якутия)
1825,Айхал,0,53,Республика Саха (Якутия)
1826,Алдан,0,53,Республика Саха (Якутия)
1827,Амга,0,53,Республика Саха (Якутия)
1828,Батагай,0,53,Республика Саха (Якутия)
1829,Бердигестях,0,53,Республика Саха (Якутия)
1830,Беркакит,0,53,Республика Саха (Якутия)
1831,Бестях,0,53,Республика Саха (Якутия)
1832,Борогонцы,0,53,Республика Саха (Якутия)
1833,Верхневилюйск,0,53,Республика Саха (Якутия)
1834,Верхоянск,0,53,Республика Саха (Якутия)
1835,Вилюйск,0,53,Республика Саха (Якутия)
1836,Витим,0,53,Республика Саха (Якутия)
1837,Власово,0,53,Республика Саха (Якутия)
1838,Депутатский,0,53,Республика Саха (Якутия)
1839,Жиганск,0,53,Республика Саха (Якутия)
1840,Зырянка,0,53,Республика Саха (Якутия)
1841,Кангалассы,0,53,Республика Саха (Якутия)
1842,Ленск,0,53,Республика Саха (Якутия)
1843,Майя,0,53,Республика Саха (Якутия)
1844,Мирный,0,53,Республика Саха (Якутия)
1845,Нерюнгри,0,53,Республика Саха (Якутия)
1846,Нижний Куранах,0,53,Республика Саха (Якутия)
1847,Нюрба,0,53,Республика Саха (Якутия)
1848,Олекминск,0,53,Республика Саха (Якутия)
1849,Покровск,0,53,Республика Саха (Якутия)
1850,Сангар,0,53,Республика Саха (Якутия)
1851,Саскылах,0,53,Республика Саха (Якутия)
1852,Солнечный,0,53,Республика Саха (Якутия)
1853,Среднеколымск,0,53,Республика Саха (Якутия)
1854,Сунтар,0,53,Республика Саха (Якутия)
1855,Тикси,0,53,Республика Саха (Якутия)
1856,Удачный,0,53,Республика Саха (Якутия)
1857,Усть-Мая,0,53,Республика Саха (Якутия)
1858,Усть-Нера,0,53,Республика Саха (Якутия)
1859,Хандыга,0,53,Республика Саха (Якутия)
1860,Хонуу,0,53,Республика Саха (Якутия)
1861,Чернышевский,0,53,Республика Саха (Якутия)
1862,Черский,0,53,Республика Саха (Якутия)
1863,Чокурдах,0,53,Республика Саха (Якутия)
1864,Чульман,0,53,Республика Саха (Якутия)
1865,Чурапча,0,53,Республика Саха (Якутия)
1866,Якутск,1,53,Республика Саха (Якутия)
1867,Александровск-Сахалинский,0,54,Сахалинская область
1868,Анбэцу,0,54,Сахалинская область
1869,Анива,0,54,Сахалинская область
1870,Бошняково,0,54,Сахалинская область
1871,Быков,0,54,Сахалинская область
1872,Вахрушев,0,54,Сахалинская область
1873,Взморье,0,54,Сахалинская область
1874,Гастелло,0,54,Сахалинская область
1875,Горнозаводск,0,54,Сахалинская область
1876,Долинск,0,54,Сахалинская область
1877,Ильинский,0,54,Сахалинская область
1878,Катангли,0,54,Сахалинская область
1879,Корсаков,0,54,Сахалинская область
1880,Курильск,0,54,Сахалинская область
1881,Макаров,0,54,Сахалинская область
1882,Невельск,0,54,Сахалинская область
1883,Ноглики,0,54,Сахалинская область
1884,Оха,0,54,Сахалинская область
1885,Поронайск,0,54,Сахалинская область
1886,Северо-Курильск,0,54,Сахалинская область
1887,Смирных,0,54,Сахалинская область
1888,Томари,0,54,Сахалинская область
1889,Тымовское,0,54,Сахалинская область
1890,Углегорск,0,54,Сахалинская область
1891,Холмск,0,54,Сахалинская область
1892,Шахтерск,0,54,Сахалинская область
1893,Южно-Курильск,0,54,Сахалинская область
1894,Южно-Сахалинск,1,54,Сахалинская область
1895,Алапаевск,0,55,Свердловская область
1896,Алтынай,0,55,Свердловская область
1897,Арамиль,0,55,Свердловская область
1898,Артемовский,0,55,Свердловская область
1899,Арти,0,55,Свердловская область
1900,Асбест,1,55,Свердловская область
1901,Ачит,0,55,Свердловская область
1902,Байкалово,0,55,Свердловская область
1903,Басьяновский,0,55,Свердловская область
1904,Белоярский,0,55,Свердловская область
1905,Березовский,0,55,Свердловская область
1906,Бисерть,0,55,Свердловская область
1907,Богданович,0,55,Свердловская область
1908,Буланаш,0,55,Свердловская область
1909,Верхний Тагил,0,55,Свердловская область
1910,Верхняя Пышма,0,55,Свердловская область
1911,Верхняя Салда,0,55,Свердловская область
1912,Верхняя Синячиха,0,55,Свердловская область
1913,Верхняя Сысерть,0,55,Свердловская область
1914,Верхняя Тура,0,55,Свердловская область
1915,Верхотурье,0,55,Свердловская область
1916,Висим,0,55,Свердловская область
1917,Волчанск,0,55,Свердловская область
1918,Гари,0,55,Свердловская область
1919,Дегтярск,0,55,Свердловская область
1920,Екатеринбург,0,55,Свердловская область
1921,Ертарский,0,55,Свердловская область
1922,Заводоуспенское,0,55,Свердловская область
1923,Заречный,0,55,Свердловская область
1924,Ивдель,0,55,Свердловская область
1925,Изумруд,0,55,Свердловская область
1926,Ирбит,0,55,Свердловская область
1927,Ис,0,55,Свердловская область
1928,Каменск-Уральский,1,55,Свердловская область
1929,Камышлов,0,55,Свердловская область
1930,Карпинск,0,55,Свердловская область
1931,Качканар,1,55,Свердловская область
1932,Кировград,0,55,Свердловская область
1933,Краснотурьинск,0,55,Свердловская область
1934,Красноуральск,0,55,Свердловская область
1935,Красноуфимск,0,55,Свердловская область
1936,Кушва,0,55,Свердловская область
1937,Лесной,0,55,Свердловская область
1938,Михайловск,0,55,Свердловская область
1939,Невьянск,0,55,Свердловская область
1940,Нижние Серги,0,55,Свердловская область
1941,Нижний Тагил,1,55,Свердловская область
1942,Нижняя Салда,0,55,Свердловская область
1943,Нижняя Тура,0,55,Свердловская область
1944,Новая Ляля,0,55,Свердловская область
1945,Новоуральск,1,55,Свердловская область
1946,Новоуральск,0,55,Свердловская область
1947,Оус,0,55,Свердловская область
1948,Первоуральск,1,55,Свердловская область
1949,Полевской,0,55,Свердловская область
1950,Пышма,0,55,Свердловская область
1951,Ревда,0,55,Свердловская область
1952,Реж,0,55,Свердловская область
1953,Рефтинск,0,55,Свердловская область
1954,Свердловск,0,55,Свердловская область
1955,Североуральск,0,55,Свердловская область
1956,Серов,1,55,Свердловская область
1957,Сосьва,0,55,Свердловская область
1958,Среднеуральск,0,55,Свердловская область
1959,Сухой Лог,0,55,Свердловская область
1960,Сысерть,0,55,Свердловская область
1961,Таборы,0,55,Свердловская область
1962,Тавда,0,55,Свердловская область
1963,Талица,0,55,Свердловская область
1964,Тугулым,0,55,Свердловская область
1965,Туринск,0,55,Свердловская область
1966,Туринская Слобода,0,55,Свердловская область
1967,Алагир,0,56,Республика Северная Осетия - Алания
1968,Ардон,0,56,Республика Северная Осетия - Алания
1969,Беслан,0,56,Республика Северная Осетия - Алания
1970,Бурон,0,56,Республика Северная Осетия - Алания
1971,Владикавказ,1,56,Республика Северная Осетия - Алания
1972,Дигора,0,56,Республика Северная Осетия - Алания
1973,Моздок,0,56,Республика Северная Осетия - Алания
1974,Орджоникидзе,0,56,Республика Северная Осетия - Алания
1975,Чикола,0,56,Республика Северная Осетия - Алания
1976,Велиж,0,57,Смоленская область
1977,Верхнеднепровский,0,57,Смоленская область
1978,Ворга,0,57,Смоленская область
1979,Вязьма,0,57,Смоленская область
1980,Гагарин,0,57,Смоленская область
1981,Глинка,0,57,Смоленская область
1982,Голынки,0,57,Смоленская область
1983,Демидов,0,57,Смоленская область
1984,Десногорск,0,57,Смоленская область
1985,Дорогобуж,0,57,Смоленская область
1986,Духовщина,0,57,Смоленская область
1987,Ельня,0,57,Смоленская область
1988,Ершичи,0,57,Смоленская область
